Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,8,9,14,0.48,0.64,0,0.08
2020,8,9,15,1.8,0.36,0,1.64
2020,8,9,16,1.4,0.2,0,1.12
2020,8,9,17,0.64,0.44,0,3.72
2020,8,9,18,0.12,0.16,1.24,1.28
2020,8,9,19,0,0.08,0.56,4.24
2020,8,9,20,0,0,1.92,4
2020,8,9,21,0,0,4.2,0.08
2020,8,9,22,0.12,1.16,0.2,0.36
2020,8,9,23,0.04,1.04,0,0
2020,8,9,24,0,0.72,0.84,0
2020,8,10,1,0,0.68,0.8,0
2020,8,10,2,0.08,2.24,0,0
2020,8,10,3,0.88,0.32,1.68,0
2020,8,10,4,2.2,0.36,5.44,0
2020,8,10,5,0,37.8,6.12,0
2020,8,10,6,0,25.68,13.2,0
2020,8,10,7,0.04,11.08,11.16,0
2020,8,10,8,0,2.36,16.52,0
2020,8,10,9,0,0,12.52,0
2020,8,10,10,0.28,0.24,5.92,2.44
2020,8,10,11,0.72,0.32,24.48,4.96
2020,8,10,12,2.6,2.04,95.56,4.92
2020,8,10,13,0.96,8.56,33.6,5.76
2020,8,10,14,2.44,15.88,5.48,19.64
2020,8,10,15,1.64,21.56,4.24,22.92
2020,8,10,16,2.16,48.08,4.24,88.8
2020,8,10,17,0.32,65.36,2.72,55.32
2020,8,10,18,0.32,11.28,0.88,36.56
2020,8,10,19,0,5.56,24,7.28
2020,8,10,20,4.24,13.2,31.44,7.88
2020,8,10,21,16.76,166.04,106.88,25.8
2020,8,10,22,16.12,72.28,196.6,38.24
2020,8,10,23,38.88,101.64,215.16,101.68
2020,8,10,24,33.32,7.92,220.84,4.4
2020,8,11,1,48.6,41.4,272.36,2.72
2020,8,11,2,36.92,102.2,154.48,0.08
2020,8,11,3,22.2,233.12,161.88,38.72
2020,8,11,4,28.48,291.48,290.44,65.92
2020,8,11,5,17.24,294.68,244.44,204.4
2020,8,11,6,15.8,302.12,48.72,226.52
2020,8,11,7,45.4,304.6,29.84,222.32
2020,8,11,8,35.88,300.56,8.8,235.4
2020,8,11,9,17.64,289.04,0.32,172.52
2020,8,11,10,10.8,279,0.08,152.36
2020,8,11,11,4.72,264.08,0.04,138.92
2020,8,11,12,2.36,233.64,0.16,105.32
2020,8,11,13,2.72,202.2,4.4,114.08
2020,8,11,14,2.52,155.44,12.28,151.72
2020,8,11,15,3.8,106.44,32.36,174.04
2020,8,11,16,5.72,108.6,56.16,172.04
2020,8,11,17,7.52,127.48,47.12,184.56
2020,8,11,18,13.04,131.44,58.12,170.52
2020,8,11,19,21.76,135.92,99.8,215.12
2020,8,11,20,8.8,127.76,132.36,206.92
2020,8,11,21,0.84,224.2,70.76,185.04
2020,8,11,22,0,262.52,110.68,248.88
2020,8,11,23,7.84,245.16,176.72,213.28
2020,8,11,24,4.96,295.36,110.08,252.56
2020,8,12,1,7.32,289.12,65.92,221.08
2020,8,12,2,10.48,315.8,13.08,242.88
2020,8,12,3,24.84,302.64,1.04,246.64
2020,8,12,4,27.76,290.28,0,218.56
2020,8,12,5,26.4,297.6,0,219.24
2020,8,12,6,19.72,289.32,0,216.16
2020,8,12,7,18.56,264.84,0,170.48
2020,8,12,8,16.64,206.24,0,64.48
2020,8,12,9,0,123.76,0,2.68
2020,8,12,10,0,64.84,1.64,0
2020,8,12,11,0,34.08,7.36,0
2020,8,12,12,0,27.48,14.76,0.04
2020,8,12,13,0.56,4.76,11,0
2020,8,12,14,0,3.44,3.32,0
2020,8,12,15,0,0.04,1.24,0
2020,8,12,16,0,0,0,0
2020,8,12,17,0,0,0,0
2020,8,12,18,0,21.4,69.96,0.24
2020,8,12,19,0,40.56,67.36,3.48
2020,8,12,20,0,33.12,44.64,19.4
2020,8,12,21,14.2,22,57.48,22.48
2020,8,12,22,42.56,9.56,105.4,6.4
2020,8,12,23,17.2,6.04,117.12,9.56
2020,8,12,24,3.4,46.64,79.76,3.8
2020,8,13,1,2.84,76.6,31,5.28
2020,8,13,2,1.2,89.68,2.84,1
2020,8,13,3,1.8,202.6,3.6,2.08
2020,8,13,4,3.72,203.52,5.6,0
2020,8,13,5,1.52,162.16,5,1.08
2020,8,13,6,0.08,128.4,3.08,1.4
2020,8,13,7,0.36,116.12,8.32,1.84
2020,8,13,8,0,75.04,23.92,0.36
2020,8,13,9,0,13.36,23.16,0
2020,8,13,10,0,2.88,7.44,0.12
2020,8,13,11,0,0.12,0,0
2020,8,13,12,0,0,0,0
2020,8,13,13,0,1.08,0,0
2020,8,13,14,0.08,7.2,0,0
2020,8,13,15,0.08,1.36,0.56,0
2020,8,13,16,0,44.4,11.4,5.6
2020,8,13,17,0,2.2,1.56,74.72
2020,8,13,18,8.96,39.24,209,13.36
2020,8,13,19,8.92,33.16,144.76,22.64
2020,8,13,20,0,61.44,154.36,17.8
2020,8,13,21,20.52,16.64,166.88,49.24
2020,8,13,22,23.28,152.64,258.24,26.4
2020,8,13,23,27.8,191.8,263.64,114.24
2020,8,13,24,16.24,211.16,211.04,192.48
2020,8,14,1,14.56,212.36,115.56,158.32
2020,8,14,2,11.68,223.68,88.52,196.28
2020,8,14,3,15.04,284.2,70.72,251.4
2020,8,14,4,22.28,269.6,62.2,227
2020,8,14,5,36.96,299.44,43.8,248.72
2020,8,14,6,42.04,304.32,13.12,260.96
2020,8,14,7,34.72,297.16,1.24,263
2020,8,14,8,22.04,265.72,2,263.96
2020,8,14,9,14.56,252.12,16.96,168.84
2020,8,14,10,8.32,213.48,17.84,133.48
2020,8,14,11,2.12,157,9.88,72.08
2020,8,14,12,2.64,104.16,1.68,66.64
2020,8,14,13,1.28,63.8,1,73
2020,8,14,14,0.16,39.44,0.56,57.32
2020,8,14,15,0.08,24.52,0.6,50
2020,8,14,16,0.96,25.76,2.48,49
2020,8,14,17,0,4.56,0,40.28
2020,8,14,18,0,0,8.28,29.6
2020,8,14,19,0,0,11.56,15.76
2020,8,14,20,0,0,12,5.2
2020,8,14,21,0.68,0,62.04,0
2020,8,14,22,12.52,27.28,213.28,0
2020,8,14,23,10.08,22.56,301.64,0
2020,8,14,24,15.04,23.28,299.88,2.96
2020,8,15,1,24.68,11.52,296.72,1.72
2020,8,15,2,20.12,12.16,289.12,19.76
2020,8,15,3,21.28,26.16,246.8,26.52
2020,8,15,4,15.56,48.32,197.72,26.08
2020,8,15,5,12.04,65.76,157.44,21.64
2020,8,15,6,4.04,102.96,82.76,10.92
2020,8,15,7,3.6,142.28,57.28,5.16
2020,8,15,8,5.92,152.76,31.36,1.4
2020,8,15,9,3.92,96.96,0.6,0
2020,8,15,10,3.8,73.36,0,22.48
2020,8,15,11,4,44.24,0,35.56
2020,8,15,12,2.04,31.48,0,46.36
2020,8,15,13,0.56,17.84,0,38.44
2020,8,15,14,0.24,12.4,0,43.48
2020,8,15,15,0.16,12.48,0,38.48
2020,8,15,16,0,12,0,29.24
2020,8,15,17,0.12,8.52,0.28,20.72
2020,8,15,18,0.28,2.2,0.44,9.16
2020,8,15,19,0.04,0.2,0.28,4.44
2020,8,15,20,0,0.12,2.16,11.24
2020,8,15,21,0,5.28,3.56,22.2
2020,8,15,22,0,24.2,0,22.12
2020,8,15,23,0.2,32.12,0,5.8
2020,8,15,24,0.44,23.28,98.84,32.2
2020,8,16,1,15.48,16.16,125.68,22.32
2020,8,16,2,12.24,11.48,102,13.04
2020,8,16,3,10.08,11.2,94.56,8.72
2020,8,16,4,9.76,9.64,91.04,7.88
2020,8,16,5,13.52,16.08,94.32,10.6
2020,8,16,6,9.84,12.8,74.16,0
2020,8,16,7,10.16,6.08,74.96,4.04
2020,8,16,8,7.84,2.6,72.8,7.08
2020,8,16,9,4.52,0,36.08,1.88
2020,8,16,10,1.28,0,14.68,2.4
2020,8,16,11,0.72,0,7.08,3.56
2020,8,16,12,0.28,2.6,3.32,5.88
2020,8,16,13,0.36,9.2,3.16,11.64
2020,8,16,14,0.64,10.48,6.44,15.44
2020,8,16,15,1.12,10.6,3.64,15.04
2020,8,16,16,0.32,10.32,1.8,9.48
2020,8,16,17,0,9.4,2.72,9
2020,8,16,18,1,11.8,1.48,10.48
2020,8,16,19,1.76,11.28,4.04,8.44
2020,8,16,20,3.48,7.8,11,4.28
2020,8,16,21,5.64,0.68,17.16,3.24
2020,8,16,22,4.16,2.76,11.68,2.12
2020,8,16,23,1.04,5.6,2.92,0.92
2020,8,16,24,0.08,16.52,1.12,7.52
2020,8,17,1,0.28,55.76,5.76,19.56
2020,8,17,2,1.04,74.16,7.16,19.16
2020,8,17,3,1.88,79.2,7.04,24.96
2020,8,17,4,3.4,42.16,7.2,19.2
2020,8,17,5,6.28,1.48,10.2,11.68
2020,8,17,6,8.68,1.12,16.24,0.48
2020,8,17,7,8.04,5.76,12.04,0.16
2020,8,17,8,5.44,3.52,6.2,0.2
2020,8,17,9,2,5.04,1.56,0
2020,8,17,10,1.16,10.36,0.72,0.12
2020,8,17,11,0.32,12.36,1.6,1.16
2020,8,17,12,0.12,13.24,2.32,5.32
2020,8,17,13,0,14.36,1.6,6.88
2020,8,17,14,0,13.56,1.88,2.96
2020,8,17,15,0,2.48,10.36,10.52
2020,8,17,16,0,14.84,22.04,28.4
2020,8,17,17,0,25.96,39.76,53.92
2020,8,17,18,0,3.88,10.52,24.2
2020,8,17,19,0.2,9.64,12.48,16.8
2020,8,17,20,2.68,12,66,14.44
2020,8,17,21,0.28,12.52,117.68,10.36
2020,8,17,22,0.8,13,166.92,15
2020,8,17,23,4.8,5.64,160.96,31.36
2020,8,17,24,10.12,7.52,76.04,21.8
2020,8,18,1,16.56,8.28,62.44,32.56
2020,8,18,2,13.56,77.4,61.96,64.8
2020,8,18,3,7,149.96,61.04,109
2020,8,18,4,4.88,227.44,42.2,86.4
2020,8,18,5,10.56,265.52,22.56,133.72
2020,8,18,6,15.96,263.76,12.36,172.08
2020,8,18,7,12.56,271.08,19.32,172.8
2020,8,18,8,7.12,276.6,14.8,129.12
2020,8,18,9,8.36,166.32,0.6,57.88
2020,8,18,10,8.44,140.04,0.04,20.68
2020,8,18,11,10,116.36,0.64,8.6
2020,8,18,12,3.32,78.96,0.6,9.16
2020,8,18,13,0.84,57.64,0,5.24
2020,8,18,14,0.72,48.2,6.64,12.28
2020,8,18,15,1.48,42.08,24.24,29.52
2020,8,18,16,1.28,39.6,33.84,37.2
2020,8,18,17,1.32,42.56,53.2,37.4
2020,8,18,18,0,0.88,57.04,0
2020,8,18,19,9.12,2.08,67.2,0
2020,8,18,20,20.56,6.32,27.44,0
2020,8,18,21,20.4,23.68,103.24,18.84
2020,8,18,22,27.72,34.68,112.96,33.96
2020,8,18,23,23.32,68.76,221.72,31.08
2020,8,18,24,23.12,120.72,234.04,31.48
2020,8,19,1,14.96,127.88,200.52,35.6
2020,8,19,2,6.96,173.04,140.44,43.12
2020,8,19,3,12.16,173.92,113.36,24.8
2020,8,19,4,14.12,190.32,109.76,13.16
2020,8,19,5,16.6,209.8,97.72,12.08
2020,8,19,6,19.84,207.12,86,9.92
2020,8,19,7,22.88,202.44,75.32,9.28
2020,8,19,8,21.24,147.36,71.92,14.88
2020,8,19,9,20.04,78.2,36.08,5.16
2020,8,19,10,27.48,56.4,26.16,4.16
2020,8,19,11,15,10.08,15.16,0
2020,8,19,12,14.96,220.24,23.16,0.36
2020,8,19,13,5.92,6.2,15,7.04
2020,8,19,14,11.68,136.88,12.36,15.28
2020,8,19,15,2.88,10.88,19.72,11.32
2020,8,19,16,1.32,7.2,23.68,0
2020,8,19,17,3.52,4.04,12.72,0
2020,8,19,18,7.88,9.92,24.64,0
2020,8,19,19,6.68,2.32,22.24,9.48
2020,8,19,20,5.12,0.4,30.6,5.28
2020,8,19,21,5.52,28.2,67.92,3.32
2020,8,19,22,15.32,26.04,56.4,16.4
2020,8,19,23,31.88,33.88,160.8,3
2020,8,19,24,34.64,83.12,174.56,9.16
2020,8,20,1,31.04,115.92,207.24,8.36
2020,8,20,2,28.32,216.24,208.96,26.36
2020,8,20,3,34.56,168.6,193.8,25.44
2020,8,20,4,38,126.84,206.24,20.8
2020,8,20,5,35.12,172.04,196.96,9.04
2020,8,20,6,33.32,186.04,183.24,8.16
2020,8,20,7,29.96,254.56,169.76,168.8
2020,8,20,8,21.32,200.24,146.68,91.32
2020,8,20,9,11.32,221.16,109.68,8.08
2020,8,20,10,10.92,231.92,79.88,5.48
2020,8,20,11,8.52,172.12,49.52,12.84
2020,8,20,12,5.68,123.96,19.2,10.56
2020,8,20,13,4.88,55.24,0.12,7.8
2020,8,20,14,3.96,11.6,0,3.92
2020,8,20,15,4.76,3.56,0,10.88
2020,8,20,16,2.52,9.68,4.28,22.64
2020,8,20,17,1.8,27.44,22.28,36.8
2020,8,20,18,0.08,9.4,0,10.4
2020,8,20,19,0,12.2,0,19.88
2020,8,20,20,0,5.36,0,6.28
2020,8,20,21,3.72,3.32,6.56,13.88
2020,8,20,22,4.08,2.68,5.8,0
2020,8,20,23,2.56,0.32,1.96,0
2020,8,20,24,1.88,0.28,75.76,0
2020,8,21,1,0.92,5.8,45.52,0
2020,8,21,2,0.16,4.24,37.08,0
2020,8,21,3,0,9.32,26.28,0
2020,8,21,4,0.04,3.92,18.4,0
2020,8,21,5,0,4.52,12.6,0
2020,8,21,6,0,1.16,7.92,0
2020,8,21,7,0,0,1.4,0
2020,8,21,8,0,4.88,0.6,0
2020,8,21,9,0,2.76,0.24,0.16
2020,8,21,10,0,0,0,5.28
2020,8,21,11,0,0,0,8.76
2020,8,21,12,0,0.08,0.12,4.92
2020,8,21,13,0,1.6,0,4.56
2020,8,21,14,0.56,4.6,7.8,3.6
2020,8,21,15,0.44,8.6,8.6,6.76
2020,8,21,16,0.04,10.2,4.28,11.4
2020,8,21,17,0,9.48,1.96,17.24
2020,8,21,18,0.04,5.6,6.64,16.04
2020,8,21,19,0,3.88,2.8,14.28
2020,8,21,20,0.64,1.24,2.52,7.24
2020,8,21,21,0.76,8.92,1.28,3.12
2020,8,21,22,1.2,9.24,0.64,0.64
2020,8,21,23,1.44,16.16,1.96,2
2020,8,21,24,0.64,31.88,2.96,6.48
2020,8,22,1,0.12,41.64,3.56,14.92
2020,8,22,2,0.28,34.52,4.52,17.16
2020,8,22,3,0.76,8.36,5.16,14.96
2020,8,22,4,3,0.2,5.44,15.64
2020,8,22,5,2.4,4.36,10.56,0
2020,8,22,6,2.68,19.6,14.68,0
2020,8,22,7,2.2,16.84,15.6,0
2020,8,22,8,3.4,13.64,14.64,0
2020,8,22,9,3.16,5.52,8.88,0
2020,8,22,10,1.04,0,4.12,0
2020,8,22,11,0.72,0,3.44,0
2020,8,22,12,0.4,0.28,2.68,0
2020,8,22,13,0.12,2.84,2.16,0.24
2020,8,22,14,0,8.88,2.12,2.48
2020,8,22,15,0,13.92,3.36,9.08
2020,8,22,16,0,13.16,4.28,13.24
2020,8,22,17,0.04,12.48,6.12,16.64
2020,8,22,18,0.24,8.72,7.24,9.6
2020,8,22,19,0.52,11.32,8.32,13.24
2020,8,22,20,0.64,9.96,10.28,5.08
2020,8,22,21,0.36,3.64,5.64,3
2020,8,22,22,0.04,5.96,5.16,1.52
2020,8,22,23,0,3.56,4.64,0
2020,8,22,24,0.12,1.12,1.92,0
2020,8,23,1,0.2,0.76,0.76,0
2020,8,23,2,0.36,0.12,0.92,0
2020,8,23,3,1.36,0,2,0
2020,8,23,4,6.2,0.28,3.24,0
2020,8,23,5,5.72,0,6.8,0.4
2020,8,23,6,6.2,1.2,5.12,0.4
2020,8,23,7,5,4.72,2.96,0.08
2020,8,23,8,3.56,1.8,4.84,0
2020,8,23,9,3.04,2,5.28,0
2020,8,23,10,1.2,3.4,1.8,0
2020,8,23,11,1.04,0,1.56,0
2020,8,23,12,1,0,2.08,0
2020,8,23,13,0.4,0,4.56,0.28
2020,8,23,14,0.2,0.04,4.36,1.52
2020,8,23,15,0.32,0,4.44,0.68
2020,8,23,16,0.2,0,6.12,0.64
2020,8,23,17,0.04,0,2.6,5.24
2020,8,23,18,0.08,0,0.76,7
2020,8,23,19,0.12,0.52,0.72,3.12
2020,8,23,20,0,2.16,3.28,7.44
2020,8,23,21,0.2,21.4,3,4.24
2020,8,23,22,0.04,22.56,0.96,10.84
2020,8,23,23,0.52,38.68,1.56,16.84
2020,8,23,24,0.12,83.44,0.36,51.76
2020,8,24,1,1.08,125.12,3.96,38.08
2020,8,24,2,0,100.36,5.92,30.76
2020,8,24,3,0.76,84.36,5.52,44.28
2020,8,24,4,2.28,82.92,9.6,60.4
2020,8,24,5,3.68,95.04,30.16,75.12
2020,8,24,6,4.92,60.88,33.64,64.6
2020,8,24,7,6.32,25.92,31.48,38.52
2020,8,24,8,5.24,3.44,26.68,13.76
2020,8,24,9,2.64,13.52,18.32,13.12
2020,8,24,10,1.68,0,16.84,0.48
2020,8,24,11,1.96,1.08,16.84,7.36
2020,8,24,12,1.44,0.56,18.08,19.04
2020,8,24,13,0.92,3.64,18.2,24.04
2020,8,24,14,0.56,3.8,18.52,30.68
2020,8,24,15,0.52,17.84,54.44,41.4
2020,8,24,16,1.84,49.12,22.84,38.12
2020,8,24,17,3.32,71.96,21.84,30.12
2020,8,24,18,2.72,112.36,26.08,25.72
2020,8,24,19,7.24,122.84,32.8,41.56
2020,8,24,20,12.6,140.2,35.2,119.2
2020,8,24,21,35.28,236.16,87.4,130.44
2020,8,24,22,35.2,268.96,132.44,101.28
2020,8,24,23,51.04,190.76,172.36,86.64
2020,8,24,24,55.48,220.96,106.2,67.64
2020,8,25,1,44.32,257.96,107.68,34.8
2020,8,25,2,53.96,285.48,43.28,14.16
2020,8,25,3,59.24,277.48,91.8,127.4
2020,8,25,4,59.04,281.68,59.84,206.24
2020,8,25,5,58.84,279.68,139.72,230.84
2020,8,25,6,57.96,280,198.64,241.24
2020,8,25,7,52.72,242.28,149.12,233.64
2020,8,25,8,58.84,243.64,92.92,237.32
2020,8,25,9,58.24,262.2,53.76,150.88
2020,8,25,10,58.68,284.68,29.44,55.76
2020,8,25,11,58.72,275.08,45.28,36.64
2020,8,25,12,58.32,287.84,86.36,61.28
2020,8,25,13,57.88,294.28,146.24,136.52
2020,8,25,14,58.52,289.72,181.68,170.32
2020,8,25,15,57.96,277.56,193.16,167.28
2020,8,25,16,56.8,274.64,206.88,178.76
2020,8,25,17,56.88,250.8,230.36,193.28
2020,8,25,18,28.52,154.92,141.16,146.36
2020,8,25,19,32.6,159.48,152.36,115.44
2020,8,25,20,39.36,99.92,122.52,129.76
2020,8,25,21,45.44,138.88,115.08,171.64
2020,8,25,22,12.52,179.32,75.64,205.64
2020,8,25,23,21.44,207.36,146.8,214.76
2020,8,25,24,20.96,202.12,72.8,205
2020,8,26,1,10.32,163.6,24.36,150.76
2020,8,26,2,8.52,152.84,7.56,55.04
2020,8,26,3,6.8,162.04,22.76,42.96
2020,8,26,4,6.56,192.6,10.8,59.8
2020,8,26,5,9.4,225.76,0.96,67.68
2020,8,26,6,7.64,237.72,0.96,63.76
2020,8,26,7,12.32,253,3.56,65.96
2020,8,26,8,17.68,239.16,6.48,64.04
2020,8,26,9,13.76,133.28,7.92,16.2
2020,8,26,10,8.36,152.64,3.04,11.32
2020,8,26,11,5.08,102.44,0,22.68
2020,8,26,12,4.12,73.48,0,51.88
2020,8,26,13,4.72,64.72,0.32,108.68
2020,8,26,14,7.08,79.2,2.16,147.2
2020,8,26,15,8.56,85.2,2.64,174.44
2020,8,26,16,3.76,92.48,17.92,171.68
2020,8,26,17,6.92,92.56,28.24,163.48
2020,8,26,18,8.44,87,48.44,154.56
2020,8,26,19,5.64,84.36,18,147.12
2020,8,26,20,8.36,64.52,18.04,122.64
2020,8,26,21,27.04,139.4,114.76,168.44
2020,8,26,22,22.92,146.56,235.2,177.48
2020,8,26,23,15.84,240.76,251.48,253.6
2020,8,26,24,9.6,244.12,238.6,244.48
2020,8,27,1,7.36,263.68,223.28,213.92
2020,8,27,2,4.36,275.72,202.48,167.92
2020,8,27,3,5.64,283.72,204.72,164.84
2020,8,27,4,11.4,286.72,194.72,159.44
2020,8,27,5,17.56,296.2,158.64,193.76
2020,8,27,6,17.76,300.68,123.32,216.28
2020,8,27,7,13.76,304.16,103,195.6
2020,8,27,8,8.2,270.44,69.76,108.68
2020,8,27,9,20.68,235.36,27.72,24.88
2020,8,27,10,13,169.24,6.4,3.52
2020,8,27,11,10.08,76.24,0.04,0
2020,8,27,12,3.52,39,0,0
2020,8,27,13,0.04,21.6,0,0
2020,8,27,14,0,19.44,0,0.28
2020,8,27,15,0,14.32,0,2.4
2020,8,27,16,0,6.4,0.04,8.08
2020,8,27,17,0,1.84,0.2,14.92
2020,8,27,18,0.28,0.44,0.16,11
2020,8,27,19,0,0.08,4.68,6.4
2020,8,27,20,0,0.04,11,0.68
2020,8,27,21,0.04,1.44,5.04,4
2020,8,27,22,0,2.64,2.8,0
2020,8,27,23,0,0.64,87.44,0
2020,8,27,24,0,0,196.12,0
2020,8,28,1,0,0,174.44,0.04
2020,8,28,2,1.92,0,148.2,9.84
2020,8,28,3,0.96,0,83.68,11
2020,8,28,4,5.12,0,94.12,9.36
2020,8,28,5,8.44,0.08,112.12,2.12
2020,8,28,6,12.68,0.28,110.12,3.8
2020,8,28,7,10.68,0.24,136.76,0
2020,8,28,8,15.04,0,170.72,8.48
2020,8,28,9,6.84,3.32,128.44,3.44
2020,8,28,10,3.36,0.36,129.84,9.8
2020,8,28,11,2.08,0.8,77.56,9.56
2020,8,28,12,4.48,5.92,46.76,4.68
2020,8,28,13,4.08,10.6,43.8,12.4
2020,8,28,14,2.32,11.8,45.44,13.64
2020,8,28,15,2.24,7.64,34.76,17.04
2020,8,28,16,1.16,6.12,26.96,20.56
2020,8,28,17,0.24,4,17.68,12.92
2020,8,28,18,0,6.52,42.84,15.64
2020,8,28,19,0.08,0.6,36.12,9.28
2020,8,28,20,0.08,1.32,24.16,7.96
2020,8,28,21,0.24,0.68,28.96,9.92
2020,8,28,22,0.6,0.64,32.4,4.24
2020,8,28,23,3.12,0.36,35.44,1.08
2020,8,28,24,3.32,0,37.68,0.84
2020,8,29,1,4,0,51,7.96
2020,8,29,2,8.96,1.12,64.08,12
2020,8,29,3,15.24,0,60.56,10.36
2020,8,29,4,12.84,5.72,75.56,5.08
2020,8,29,5,13.48,7.32,102.28,0.04
2020,8,29,6,11.8,3.8,99.4,0.2
2020,8,29,7,12.16,0.76,103.8,2.88
2020,8,29,8,13.12,1.8,93.64,2.6
2020,8,29,9,6.6,1.4,56.36,0.76
2020,8,29,10,1.72,7.32,13.6,2.56
2020,8,29,11,1.2,4.04,5,0.24
2020,8,29,12,0.56,0,3.52,0.2
2020,8,29,13,1.56,0,0,0.72
2020,8,29,14,0.88,0.28,0,2.8
2020,8,29,15,0.56,2.76,0,10.24
2020,8,29,16,0.12,0.6,0,9.36
2020,8,29,17,0,2.32,0.28,7.36
2020,8,29,18,0.28,0,3.2,0.04
2020,8,29,19,0.8,0,14.96,4.28
2020,8,29,20,0.48,7.44,10.16,11.4
2020,8,29,21,0,6.28,10.44,0.84
2020,8,29,22,0,4.68,3.12,5.8
2020,8,29,23,0,7.36,0.2,6.24
2020,8,29,24,0,0.92,0,8.68
2020,8,30,1,0.12,0,0,8.48
2020,8,30,2,2.8,0,0,3
2020,8,30,3,2.04,0,0,0.04
2020,8,30,4,0.72,0,0,0
2020,8,30,5,0,0,0,0
2020,8,30,6,0,0,0,0
2020,8,30,7,0,0,0,0
2020,8,30,8,0.12,0,0,0
2020,8,30,9,1.08,0,0,0
2020,8,30,10,0,0,0,0
2020,8,30,11,0,0,0.08,10.44
2020,8,30,12,0,0,0.92,3.44
2020,8,30,13,0,0.12,1.48,11.52
2020,8,30,14,0.04,6.8,2.96,18.24
2020,8,30,15,0,5.96,2.44,15.84
2020,8,30,16,0,1.4,2.08,11.04
2020,8,30,17,0,0,2.64,12.04
2020,8,30,18,0,0.12,4.28,11.76
2020,8,30,19,0,7.48,4.88,12.68
2020,8,30,20,0.04,7.8,3.76,8.04
2020,8,30,21,0.08,9.24,4.28,6.64
2020,8,30,22,0.08,22.16,1.52,9.08
2020,8,30,23,0,55,0.12,34.24
2020,8,30,24,0.04,100.32,0.16,43.12
2020,8,31,1,0.4,81.32,0.44,32.72
2020,8,31,2,0.68,55.52,1.64,61.16
2020,8,31,3,0.44,54.56,1.96,58
2020,8,31,4,0.8,54.6,2.32,15.72
2020,8,31,5,1.24,33.4,2,29.2
2020,8,31,6,1.92,21.08,1.36,19.2
2020,8,31,7,2.04,48.8,1.2,20.8
2020,8,31,8,1,42.48,0.72,67.72
2020,8,31,9,1.52,33.08,0.32,84.92
2020,8,31,10,0.4,13.08,0,14.16
2020,8,31,11,0.44,4.48,0.16,7.12
2020,8,31,12,0.12,0.8,0.16,3.56
2020,8,31,13,0.08,0.56,1.2,2.12
2020,8,31,14,0.04,0.44,8.48,0.8
2020,8,31,15,0,0.16,23.4,0.32
2020,8,31,16,0,0.6,34.12,1
2020,8,31,17,0.04,0.04,33.28,11.4
2020,8,31,18,0.28,4,92.56,15.24
2020,8,31,19,0,12.44,108.84,20.48
2020,8,31,20,0.76,25.16,55.08,43.96
2020,8,31,21,5.8,101.36,104.04,91.16
2020,8,31,22,33.56,136.56,174.32,138.76
2020,8,31,23,29.4,145.32,109.84,134.12
2020,8,31,24,6.6,277.72,67.84,224.44
2020,9,1,1,20.04,296.28,89.04,261.12
2020,9,1,2,31.68,293.4,66,229.72
2020,9,1,3,32.68,307,208,237.88
2020,9,1,4,35.24,292.44,233.32,259.04
2020,9,1,5,39.32,288,140.84,257.6
2020,9,1,6,47.4,295.48,65.92,269.4
2020,9,1,7,51.2,299.8,36.24,272.04
2020,9,1,8,53.16,302.84,85.36,272.32
2020,9,1,9,42.64,306.68,36.44,247.24
2020,9,1,10,42.2,300.48,40.88,213.08
2020,9,1,11,37.28,306.64,38.32,193.36
2020,9,1,12,25.8,295.12,57.28,180.72
2020,9,1,13,25.56,268.52,108.36,185.32
2020,9,1,14,27.28,227.36,172.12,179.12
2020,9,1,15,26.08,207.08,213.24,201.08
2020,9,1,16,20.76,230.08,159.44,211.84
2020,9,1,17,17.72,231.2,140.72,232.12
2020,9,1,18,48.6,221.88,206.6,232.56
2020,9,1,19,27.96,201.28,190.64,250.68
2020,9,1,20,35,132.8,177.12,235.04
2020,9,1,21,31.76,231.08,169.08,285.28
2020,9,1,22,25.24,132.32,146.28,277.28
2020,9,1,23,6.92,166.32,174.96,268.04
2020,9,1,24,21.96,154.36,87.36,255.68
2020,9,2,1,34.32,220.56,86.72,223.6
2020,9,2,2,24.96,247.92,92.76,224.28
2020,9,2,3,26.72,264.4,50.36,220.4
2020,9,2,4,35.04,266.16,40.28,180.48
2020,9,2,5,31.56,275.92,12.4,177.48
2020,9,2,6,28.04,289.6,4.84,229.68
2020,9,2,7,37.24,291.72,50.8,240.44
2020,9,2,8,48.84,291.8,87.64,263.84
2020,9,2,9,30.56,172.6,58.84,117.68
2020,9,2,10,14.64,151.36,3.44,120.52
2020,9,2,11,11.6,140.24,0,127.52
2020,9,2,12,3.2,112.36,0,108.76
2020,9,2,13,2.88,110.56,1.28,108.96
2020,9,2,14,3.2,105.8,8.6,98.52
2020,9,2,15,4.4,98.24,9.4,99.48
2020,9,2,16,0.16,59.64,0,110.16
2020,9,2,17,2.36,43.92,0,108.36
2020,9,2,18,1.52,145.32,17.88,201.12
2020,9,2,19,4.6,87.84,17.04,160.24
2020,9,2,20,5.56,108.96,25.96,92.96
2020,9,2,21,20.08,113.8,54.92,126.6
2020,9,2,22,19.64,179.4,91.28,153.8
2020,9,2,23,20.48,122.48,117.44,180.88
2020,9,2,24,17.72,151.84,115.08,196.52
2020,9,3,1,10.88,157.96,85.48,185.88
